test_day,gain_value,loss_value_scams,total_loss,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg,bank_A_gain,bank_B_gain,bank_C_gain,bank_D_gain,bank_E_gain,bank_A_loss_scams,bank_B_loss_scams,bank_C_loss_scams,bank_D_loss_scams,bank_E_loss_scams,bank_A_loss_scams_ext,bank_B_loss_scams_ext,bank_C_loss_scams_ext,bank_D_loss_scams_ext,bank_E_loss_scams_ext
346.0,355.6,297.44999999999993,297.44999999999993,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,68.0,22.0,10.0,1.0,345.0,103.0,183.0,16.0,0.0,151.5,0.0,0.0,204.1,198.29999999999998,99.15,0.0,0.0,0.0,198.29999999999998,99.15,0.0,0.0,0.0
347.0,0.0,332.85,332.85,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,48.0,4.0,3.0,0.0,348.0,156.0,178.0,9.0,0.0,0.0,0.0,0.0,0.0,101.80000000000001,143.55,25.4,0.0,62.1,101.80000000000001,143.55,25.4,0.0,62.1
348.0,3975.2,29.2,29.2,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,58.0,2.0,3.0,0.0,374.0,130.0,181.0,10.0,3001.4,0.0,0.0,73.95,899.85,0.0,0.0,0.0,29.2,0.0,0.0,0.0,0.0,29.2,0.0
349.0,884.05,228.39999999999998,228.39999999999998,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,67.0,4.0,4.0,0.0,390.0,131.0,177.0,23.0,841.5,0.0,0.0,42.55,0.0,165.1,63.3,0.0,0.0,0.0,165.1,63.3,0.0,0.0,0.0
350.0,20.15,71.75,71.75,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,71.0,2.0,4.0,0.0,331.0,133.0,178.0,17.0,0.0,0.0,0.0,0.0,20.15,0.0,28.5,14.05,29.2,0.0,0.0,28.5,14.05,29.2,0.0
351.0,1384.85,4814.15,4814.15,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,49.0,2.0,5.0,0.0,359.0,138.0,167.0,7.0,0.0,0.0,754.9,616.4,13.55,0.0,0.0,91.5,31.55,4691.1,0.0,0.0,91.5,31.55,4691.1
352.0,731.6,151.6,151.6,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,52.0,2.0,2.0,0.0,343.0,133.0,186.0,12.0,0.0,0.0,275.8,455.8,0.0,66.25,45.2,0.0,0.0,40.15,66.25,45.2,0.0,0.0,40.15
353.0,306.2,4734.55,4734.55,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,63.0,4.0,3.0,0.0,358.0,137.0,174.0,10.0,0.0,0.0,0.0,0.0,306.2,0.0,4558.45,176.1,0.0,0.0,0.0,4558.45,176.1,0.0,0.0
354.0,1315.2,308.45000000000005,308.45000000000005,2.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,56.0,3.0,1.0,0.0,370.0,142.0,148.0,7.0,0.0,0.0,50.5,1264.7,0.0,0.0,291.05,17.4,0.0,0.0,0.0,291.05,17.4,0.0,0.0
355.0,559.3,67.7,67.7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,59.0,2.0,4.0,0.0,328.0,117.0,158.0,14.0,0.0,507.9,0.0,0.0,51.4,0.0,67.7,0.0,0.0,0.0,0.0,67.7,0.0,0.0,0.0
356.0,977.45,73.1,73.1,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,69.0,7.0,2.0,0.0,376.0,135.0,174.0,15.0,0.0,120.7,239.5,617.25,0.0,0.0,0.0,45.1,0.0,28.0,0.0,0.0,45.1,0.0,28.0
357.0,921.7,148.0,148.0,3.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,52.0,5.0,5.0,0.0,339.0,150.0,164.0,5.0,318.3,74.55,13.55,0.0,515.3,61.900000000000006,0.0,0.0,0.0,86.1,61.900000000000006,0.0,0.0,0.0,86.1
358.0,1410.95,4694.55,4694.55,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,54.0,5.0,4.0,0.0,376.0,154.0,185.0,16.0,0.0,1170.65,197.75,42.55,0.0,0.0,0.0,194.55,4500.0,0.0,0.0,0.0,194.55,4500.0,0.0
359.0,217.29999999999998,418.55000000000007,418.55000000000007,5.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,66.0,3.0,5.0,0.0,376.0,139.0,152.0,14.0,46.55,29.1,0.0,141.65,0.0,0.0,198.55,85.35,0.0,134.65,0.0,198.55,85.35,0.0,134.65
360.0,1187.9,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,78.0,3.0,3.0,0.0,385.0,151.0,163.0,10.0,0.0,185.10000000000002,0.0,1002.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361.0,1092.3500000000001,127.1,127.1,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,66.0,4.0,5.0,0.0,366.0,145.0,190.0,20.0,0.0,0.0,50.65,1041.7,0.0,46.85,0.0,67.25,0.0,13.0,46.85,0.0,67.25,0.0,13.0
362.0,16.7,75.85,75.85,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,55.0,1.0,1.0,0.0,362.0,151.0,161.0,17.0,0.0,0.0,0.0,0.0,16.7,37.75,38.1,0.0,0.0,0.0,37.75,38.1,0.0,0.0,0.0
363.0,0.0,4753.9,4753.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,57.0,4.0,4.0,0.0,342.0,168.0,160.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,138.65,115.25,4500.0,0.0,0.0,138.65,115.25,4500.0,0.0
364.0,104.95,52.900000000000006,52.900000000000006,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,56.0,6.0,3.0,0.0,359.0,147.0,198.0,13.0,0.0,0.0,0.0,0.0,104.95,0.0,0.0,30.35,22.55,0.0,0.0,0.0,30.35,22.55,0.0
365.0,2793.1499999999996,351.9,351.9,3.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,58.0,4.0,3.0,0.0,324.0,130.0,175.0,9.0,219.45,38.85,741.8499999999999,0.0,1793.0,0.0,0.0,351.9,0.0,0.0,0.0,0.0,351.9,0.0,0.0
366.0,2361.6000000000004,8238.35,16808.35,1.0,0.0,2.0,1.0,5.0,0.0,3.0,1.0,232.0,110.0,3.0,0.0,537.0,174.0,657.0,16.0,664.6,1195.0,455.8,0.0,46.2,32.35,0.0,449.65,7680.35,76.0,1492.35,2050.0,2159.65,9290.35,1816.0
