test_day,gain_value,loss_value_scams,total_loss,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg,bank_A_gain,bank_B_gain,bank_C_gain,bank_D_gain,bank_E_gain,bank_A_loss_scams,bank_B_loss_scams,bank_C_loss_scams,bank_D_loss_scams,bank_E_loss_scams,bank_A_loss_scams_ext,bank_B_loss_scams_ext,bank_C_loss_scams_ext,bank_D_loss_scams_ext,bank_E_loss_scams_ext
70.0,148.2,495.20000000000005,495.20000000000005,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,58.0,4.0,4.0,0.0,333.0,137.0,159.0,14.0,0.0,38.35,0.0,59.8,50.05,0.0,307.8,67.15,0.0,120.25,0.0,307.8,67.15,0.0,120.25
71.0,146.75,241.35,241.35,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,51.0,5.0,3.0,0.0,362.0,161.0,166.0,8.0,34.15,0.0,112.6,0.0,0.0,192.5,11.45,0.0,0.0,37.4,192.5,11.45,0.0,0.0,37.4
72.0,82.2,632.0,632.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,47.0,4.0,2.0,0.0,319.0,141.0,147.0,15.0,0.0,5.75,0.0,0.0,76.45,0.0,394.0,188.55,49.45,0.0,0.0,394.0,188.55,49.45,0.0
73.0,633.8,251.15,251.15,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,58.0,1.0,1.0,0.0,317.0,153.0,146.0,12.0,97.05,536.75,0.0,0.0,0.0,0.0,185.5,0.0,0.0,65.65,0.0,185.5,0.0,0.0,65.65
74.0,781.0500000000001,75.75,75.75,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,53.0,2.0,6.0,0.0,329.0,132.0,158.0,8.0,0.0,742.2,2.65,0.0,36.2,75.75,0.0,0.0,0.0,0.0,75.75,0.0,0.0,0.0,0.0
75.0,45.3,57.699999999999996,57.699999999999996,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,41.0,3.0,3.0,0.0,341.0,148.0,175.0,5.0,0.0,45.3,0.0,0.0,0.0,0.0,57.7,0.0,0.0,0.0,0.0,57.7,0.0,0.0,0.0
76.0,189.55,167.04999999999998,167.04999999999998,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,32.0,3.0,4.0,0.0,333.0,123.0,157.0,17.0,0.0,179.35,0.0,10.2,0.0,23.45,0.0,95.7,0.0,47.9,23.45,0.0,95.7,0.0,47.9
77.0,71.8,213.6,213.6,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,58.0,3.0,4.0,0.0,312.0,151.0,124.0,7.0,0.0,0.0,34.2,7.1,30.5,0.0,59.45,68.85,0.0,85.3,0.0,59.45,68.85,0.0,85.3
78.0,231.5,528.7,528.7,5.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,52.0,2.0,1.0,0.0,326.0,111.0,144.0,7.0,0.0,93.8,30.0,46.6,61.1,75.80000000000001,431.20000000000005,21.7,0.0,0.0,75.80000000000001,431.20000000000005,21.7,0.0,0.0
79.0,1761.1999999999998,783.35,783.35,0.0,0.0,1.0,2.0,4.0,3.0,1.0,0.0,50.0,3.0,4.0,0.0,327.0,123.0,142.0,6.0,0.0,0.0,374.35,0.0,1386.85,0.0,185.7,71.0,264.0,262.65,0.0,185.7,71.0,264.0,262.65
